"date","USDPHP","BDO","ICT","SM","AAPL_PHP","MSFT_PHP","BTC_PHP","SPY_PHP"
2024-04-02,56.302,154,333,991,9403.5149984,23318.7175742,3684795.4569554,28444.417873
2024-04-03,56.343,152.9,329.2,980.5,9455.5104315,23280.8825256,3717556.9186875,28496.3962752
2024-04-04,56.662,152.7,321,980,9462.525669,23269.5875232,3881848.1073956,28307.938566
2024-04-08,56.395,151.8,326,970,9397.290593,23531.8232205,4039650.513363,28484.809967
2024-04-11,56.449,151.3,329,971,9774.2741827,23739.6438847,3954851.3400206,28472.5086815
2024-04-15,56.88,147.3,326,957,9716.679576,23122.101096,3607682.875992,27939.42756
2024-04-16,57.116,146.4,314.2,932,9569.9799944,23270.800438,3644678.3842428,28004.1804176
2024-04-17,57.21,150,315,938,9507.632643,23155.049538,3505639.514994,27884.262699
2024-04-18,57.21,148.1,331,940,9453.300306,22729.435743,3633564.650619,27826.881069
2024-04-22,57.523,146.8,325,935,9436.7344345,22666.6677919,3844703.8493831,27990.3294051
2024-04-23,57.39,143.6,328,943,9475.094739,22987.070946,3811113.420426,28256.99952
2024-04-24,57.871,144.1,330,947,9675.8749483,23264.4718647,3719768.3873064,28480.2982882
2024-04-25,57.698,145.6,329.6,947.5,9696.6047142,22626.761133,3720465.530486,28287.2868908
2024-04-29,57.644,149.8,336.2,969,9893.382076,22787.4283364,3680057.5846884,28629.5900924
2024-04-30,57.813,150,336.8,961.5,9741.0973716,22120.1730267,3505598.5270215,28258.6648659
2024-05-02,57.44,146.1,348,936,9831.66016,22457.845248,3396050.025984,28246.935648
2024-05-06,57.162,148.3,347,944.5,10274.8923648,23231.1169608,3610463.3401704,28752.5488782
2024-05-07,57.175,148.3,350.2,947.5,10316.256775,23000.40474,3563993.12767,28790.8200175
2024-05-08,57.388,146.2,359,921,10373.9885884,23153.7682188,3511453.5810632,28900.8722624
2024-05-09,57.247,141.8,354,877,10452.1343612,23197.0225218,3609421.1116423,28995.9776055
2024-05-13,57.822,141.8,361,885,10669.3790442,23509.5752166,3637087.5956424,29328.8853762
2024-05-14,57.707,139.4,353.6,885,10713.8931614,23623.8781441,3552026.8005937,29404.8499901
2024-05-15,57.369,138,349,866,10781.2758534,23896.1275722,3801699.7600218,29594.6075529
2024-05-16,57.371,136,345.8,880,10788.4673854,23778.9140702,3742401.090922,29534.7457017
2024-05-20,58.03,140,339.4,875,10981.370883,24300.578967,4146138.773259,29951.418504
2024-05-21,58.152,138,347,862,11079.9215376,24563.5036584,4078579.5623424,30088.0018104
2024-05-22,57.998,136,354,867,10967.276805,24582.9568826,4008957.2375282,29921.9105744
2024-05-23,58.215,136.5,351.2,895,10776.493011,24473.190138,3954519.4809375,29814.4920675
2024-05-28,57.886,135.2,338.6,871.5,10893.9194446,24524.0869548,3953394.9214568,29862.9995638
2024-05-29,58.431,130.2,329.6,870,11013.8461692,24688.8329007,3948655.5988278,29933.0677386
2024-05-30,58.44,130.5,329.6,885,11073.433272,23858.36376,3995250.144168,29739.0933
2024-06-03,58.615,138,338,853,11265.6799085,23863.4384455,4032992.250038,30124.35864
2024-06-04,58.884,136.9,333.6,818,11336.0473716,24120.7883532,4155312.3095904,30296.4421704
2024-06-05,58.747,138,335,850,11398.1223135,24523.9057765,4175902.4441641,30585.1862485
2024-06-06,58.6,138,353.8,851,11288.91496,24491.96376,4146369.81626,30508.0976
2024-06-10,58.82,136,350,847,11252.06013,24777.907354,4088712.380184,30679.906154
2024-06-11,58.759,136,341.2,848,12056.994246,25030.4761186,3956362.8212808,30721.8904863
2024-06-13,58.676,136,340,836,12452.0505596,25509.2501776,3916998.4325184,30992.7394788
2024-06-18,58.605,132.9,338,835,12439.884093,25753.02957,3817573.4251905,31299.910773
2024-06-20,58.848,130.5,334.6,848,12222.7354848,25822.7319072,3815036.7600576,31344.3102816
2024-06-24,58.685,128,331,838.5,12099.3622695,25865.026429,3537380.0464585,31114.117991
2024-06-25,58.745,129,346,826,12165.8486455,26081.170387,3630713.612047,31265.863099
2024-06-26,58.933,127,349.8,809,12448.7947612,26234.8441187,3583791.0051209,31405.0833551
2024-06-27,58.603,130,348,817,12428.4304752,26127.7549099,3610226.1412824,31278.4487638
2024-07-01,58.739,130,349,832,12611.4630126,26412.7667048,3691862.4825895,31291.9452354
2024-07-02,58.777,128.5,352,828,12824.5595077,26577.4135649,3645879.4499212,31522.9044672
2024-07-03,58.65,133.9,359.8,839.5,12871.2117,26606.02119,3529200.519435,31595.16555
2024-07-08,58.462,145,355,845,13193.0552318,26835.5838582,3315093.4217374,31712.0454332
2024-07-09,58.487,140.9,360,857,13248.5161809,26461.2558639,3392785.6361542,31756.4582907
2024-07-10,58.19,141,356.4,846.5,13429.094019,26711.299021,3360035.848059,31907.840591
2024-07-11,58.158,143.8,360,870,13110.0461496,26035.2778068,3335065.5142278,31615.3169064
2024-07-15,58.351,143.7,363.2,900,13548.3261317,26079.1683711,3785238.2568573,32008.0967791
2024-07-16,58.317,139.8,362,900,13564.6974876,25809.0456099,3796270.4032428,32179.1514807
2024-07-17,58.15,139.4,364.4,923,13183.69822,25391.63944,3728507.81295,31637.10063
2024-07-18,58.191,142.5,363,902,12922.0796712,25229.0746533,3722714.8978824,31416.1105272
2024-07-22,58.405,148.2,355.8,904,12956.8747465,25469.637873,3947316.52625,31645.183996
2024-07-23,58.455,145.6,362.8,923,13028.7602115,25601.360985,3853802.0609145,31622.5942515
2024-07-25,58.507,143.2,353.8,910,12604.5374548,24100.5720341,3848428.1966862,30772.2656609
2024-07-29,58.622,143.9,357.4,916,12672.8629246,24628.7084428,3917117.0043702,31196.3949018
2024-07-30,58.555,136.5,353,907,12690.85937,24380.9142465,3876400.468458,31002.869919
2024-07-31,58.25,137,356,908,12814.015575,23991.83525,3764071.3125,31342.694
2024-08-01,58.208,143.7,360,907,12590.2856256,23903.4760896,3804329.36,30876.5732992
2024-08-05,57.669,139,348,884,11954.437686,22435.317084,3113633.333733,29146.7834019
2024-08-06,57.685,140,348,880,11841.184542,22694.836495,3232339.541534,29423.6706065
2024-08-07,57.488,138.1,352,890,11948.2369344,22550.5418176,3163418.6722192,29127.186264
2024-08-08,57.14,140.2,357,898,12073.447726,22653.690116,3526117.211038,29620.136062
2024-08-12,57.206,139.6,365,910,12340.7872324,22911.8954136,3395434.4194136,29800.7563456
2024-08-13,56.861,139,367.6,918.5,12477.2594184,23176.7824162,3446320.5550704,30108.1724328
2024-08-14,56.852,140.2,369,914.5,12500.6575564,23332.6350052,3339331.245614,30198.3724704
2024-08-15,57.155,139,374,920,12737.323249,23734.3396185,3289847.3840435,30879.6862535
2024-08-19,56.643,147,396,925,12688.9439523,23549.6557794,3369887.6639433,30964.9438455
2024-08-20,56.249,152.8,412,930,12635.2634941,23567.2678939,3319410.593457,30699.5510955
2024-08-21,56.111,148.5,411,932,12598.1427198,23472.9202411,3432601.1646454,30729.469705
2024-08-22,56.476,154,417.2,935,12575.3584348,23147.1291128,3410128.9807116,30686.6242844
2024-08-27,56.191,151.2,408.4,937,12706.9372153,22935.5478992,3343596.7261648,30824.8879194
2024-08-28,56.204,154,405.2,930,12624.0422644,22761.2486224,3317588.6355,30653.0377356
2024-08-29,56.07,153.5,403,904,12777.439059,22846.33827,3329895.235779,30582.686232
2024-09-03,56.414,152.8,398.6,904.5,12463.093708,22781.750241,3239913.7540876,30424.7866578
2024-09-04,56.393,153,398,900,12351.0764347,22743.2348677,3269189.0044663,30351.2088584
2024-09-05,55.893,154,404,900,12326.3739336,22513.4656494,3138978.1725519,30008.9405214
2024-09-09,56.112,159.5,402,920,12292.8710688,22453.9125888,3199480.1591424,29951.1098544
2024-09-10,56.019,155,407,908,12228.051396,22885.2291978,3229423.1359071,30031.7186772
2024-09-11,55.95,158.4,407.2,906,12354.481755,23344.863345,3208350.467805,30302.44167
2024-09-12,56.06,159.6,418.6,920,12384.88732,23609.719454,3258600.275902,30617.75763
2024-09-16,55.684,159.9,413.4,948.5,11945.637942,23689.727646,3240391.6043352,30616.3940476
2024-09-17,55.72,161,405,970,11979.331952,23914.427796,3360391.798652,30648.70242
2024-09-18,55.658,157.2,404,965,12181.2653536,23649.5684246,3431297.8727426,30523.8045176
2024-09-19,55.449,160.4,402.8,964,12585.3316137,23991.7176792,3489985.400193,30928.0936995
2024-09-23,55.939,163,414,991,12563.4071368,23917.9333263,3542605.7269512,31225.3064292
2024-09-24,55.875,167,413,995,12598.907325,23651.3958,3592872.5067,31278.8194125
2024-09-25,55.744,164.6,410,995,12514.0876224,23757.5855296,3519851.447008,31136.6640832
2024-09-26,55.72,167.1,410,995,12572.2429,23703.393868,3631886.40654,31246.656028
2024-09-30,56.159,158,404,956,12976.4972689,23834.1997063,3556521.3905,31573.1738536
2024-10-01,56.275,157.3,404.4,977,12624.362085,23350.039435,3423602.613945,31354.96685
2024-10-02,56.245,160.8,416.2,987,12649.4273815,23140.0985445,3410291.003574,31351.4748295
2024-10-03,56.232,156.9,412,983,12584.6035128,23102.0343576,3416622.7101336,31286.92248
2024-10-07,56.791,160,429,1000,12485.5524619,22939.5943091,3534482.1694182,31596.8313864
2024-10-08,56.831,161.6,438,998,12724.290407,23245.5441483,3531021.9188728,31918.1252413
2024-10-09,57.074,157.8,429.8,975,12992.0856492,23499.7400784,3457662.8667184,32276.6254576
2024-10-10,57.336,156.8,420.4,979,13023.2933064,23516.0049168,3455898.732,32368.0468872
2024-10-14,57.412,158.6,402,959,13169.2334544,23734.0404232,3791840.1285,32871.6884136
2024-10-15,57.691,161,408.4,989,13379.11981,23826.6195331,3867668.6423954,32774.7878572
2024-10-16,57.782,162,407,971,13281.6087304,23714.88844,3906798.1177016,32969.1726652
2024-10-17,57.69,162.5,408.4,962,13281.628329,23711.264973,3888296.533071,32919.500475
2024-10-21,57.625,165,408.4,962,13514.111275,23801.6316875,3882072.44845,32954.6829625
2024-10-22,57.726,164,417.4,956,13502.3076684,24340.398804,3888504.5343012,32994.9058554
2024-10-23,58.06,163.3,407,960,13286.781342,24314.587428,3857053.259118,32882.582912
2024-10-24,57.892,162.8,409,955,13237.4226224,24251.653504,3945979.7786924,32858.3471492
2024-10-28,58.555,160,413.8,964,13553.3569535,24636.8113075,4093448.757979,33325.8814455
2024-10-29,58.154,157,413,965.5,13476.113651,24775.5288974,4228987.5033988,33151.2227168
2024-10-30,58.16,160,415,962.5,13271.600192,24811.358432,4207267.594056,33054.346152
2024-10-31,58.167,152.8,396,941,13031.4961953,23312.3912946,4084206.8113125,32410.2801312
2024-11-04,58.28,151.5,405,959,12831.408524,23478.966372,3952054.674584,32540.049372
2024-11-05,58.39,156,409,962,12939.007957,23696.051682,4049904.854375,32995.675168
2024-11-06,58.318,150,395.2,962,12880.8366232,24168.3963274,4411119.7566358,33774.432315
2024-11-07,58.774,148,400,940,13258.9971046,24661.7114576,4461232.2063756,34301.7171444
2024-11-08,58.186,147,392.6,916,13110.7488128,24249.131872,4453875.1014476,34105.6482582
2024-11-11,58.327,149,390,915,12984.4359415,24047.2947007,5173691.4805988,34220.8708544
2024-11-12,58.62,147.1,380.2,917,13049.66199,24458.333286,5155969.72875,34285.941114
2024-11-13,58.781,142,378,900,13137.4418161,24651.3171436,5324627.7499621,34396.8131109
2024-11-14,58.64,138.1,380,876,13286.399048,24689.926336,5116365.197608,34093.653704
2024-11-15,58.802,141.9,383,875,13135.1260778,24068.5582706,5354863.3906556,33749.937118
2024-11-18,58.594,140.4,383,905,13264.3456568,24027.3427506,5305255.4833164,33768.3608746
2024-11-19,58.54,145.5,393.8,896,13267.230462,24122.408034,5405805.413914,33860.56045
2024-11-20,58.843,154,399,959.5,13377.9619343,24113.7790198,5551218.7395246,34047.3541805
2024-11-21,58.981,152.3,408,904,13381.2318016,24065.9938376,5809907.2795946,34310.4037276
2024-11-22,58.862,152,397,883,13433.1265818,24257.6835682,5827200.5042542,34347.3072812
2024-11-25,58.81,151.7,415,882,13596.413282,24340.294562,5475346.080689,34433.37262
2024-11-26,58.941,152.9,390,901,13754.8548765,24930.4103343,5421706.7638023,34690.2619131
2024-11-27,58.944,153.1,385,879,13747.9453056,24640.4133696,5656415.4390528,34586.9127552
2024-11-29,58.659,154.5,370,875,13821.2394459,24548.5216686,5716995.5011206,34633.4937072
2024-12-02,58.557,155.2,390,918,13928.5905366,24941.0190504,5613584.6473179,34635.2416587
2024-12-03,58.599,155.2,394,904,14116.5987183,24971.6532753,5625630.8140959,34676.1633465
2024-12-04,58.315,155.7,396,882.5,14069.030248,25209.0904855,5759686.896928,34722.3779885
2024-12-05,58.169,155.9,385.2,890,14035.539841,25444.9122052,5618751.3907807,34578.4515289
2024-12-06,57.658,151.6,391,915,13900.7902832,25275.5143968,5761228.3490722,34339.66335
2024-12-09,57.865,153,395,880,14175.316353,25506.3654285,5637944.273362,34285.4696335
2024-12-10,58.055,152,404.8,900,14280.6533695,25435.7822875,5612492.0712335,34291.103019
2024-12-11,58.052,153,388,886.5,14206.1429332,25759.1875572,5873296.8072224,34554.4138692
2024-12-12,58.385,148.2,395,903,14372.8397975,25939.836619,5841010.555,34573.5593635
2024-12-13,58.272,150,397,888,14354.8585056,25757.7507264,5912233.8705216,34499.79192
2024-12-16,58.552,149.7,400,900,14592.9910776,26131.5058264,6208252.0951776,34813.584676
2024-12-17,58.6,149,385.4,890,14746.90682,26319.1352,6219839.25376,34698.57774
2024-12-18,58.915,144,384.8,892,14508.5787535,25466.7216215,5893947.2760765,33845.394936
2024-12-19,59.376,148,385,877,14724.6720528,25644.8684688,5788622.8312656,34099.7614896
2024-12-20,58.834,144.6,390,883,14864.792521,25385.7766876,5751372.3679698,34194.3149166
2024-12-23,58.73,141.8,391.2,883,14883.996757,25262.545056,5560923.004406,34338.279892
2024-12-26,58,145.1,389.2,880.5,14914.9204,25112.4688,5556139.9048,34290.6672
2024-12-27,57.968,144,386,899,14709.293048,24664.36956,5458548.5696992,33910.99016
2025-01-02,57.216,144.5,399,899,13851.5988096,23668.6914816,5543479.44,32887.7339136
2025-01-03,58.069,145,399.4,908,14029.8594623,24295.2972823,5697000.3352493,33795.3740685
2025-01-06,58.147,147.9,410.6,899,14143.3739156,24586.528598,5935534.4608273,34035.7126477
2025-01-07,57.927,145.5,400,893,13929.4102623,24179.7840714,5614441.4224737,33523.6524648
2025-01-08,58.086,147,397,880.5,13995.9030204,24371.869095,5520698.1002124,33664.7752308
2025-01-10,58.21,147.5,399,870,13687.708956,24101.169443,5512571.584951,33221.576274
2025-01-13,58.659,146.7,392.2,834,13650.6062808,24185.047041,5544244.7461206,33529.7307678
2025-01-14,58.562,144,389.2,838,13562.9182066,24057.0822016,5653226.8545578,33520.3500296
2025-01-15,58.548,143.8,395,834.5,13826.4731976,24666.974976,5884337.0093256,34121.9266248
2025-01-16,58.312,138,394,821,13214.3972048,24467.8493176,5817024.7143344,33919.0232904
2025-01-17,58.507,145,399,835,13358.493761,24806.9738507,6111760.5216237,34374.1321019
2025-01-21,58.15,144,390,837,12853.237585,24625.146845,6172405.34464,34477.11174
2025-01-22,58.35,142.5,395,845,12966.38529,25730.52948,6048156.652005,34790.17221
2025-01-23,58.32,147.6,390.2,860,12949.874352,25746.693696,6062957.225208,34962.076008
2025-01-24,58.324,140.5,385.2,845,12899.8048676,25595.7148636,6113491.6081456,34862.4011232
2025-01-27,58.165,139,375,820,13273.4798435,24979.8491745,5937930.3434375,34275.564264
2025-01-28,58.401,142,349.2,822,13814.3711034,25810.7365971,5917917.9659166,34710.342345
2025-01-30,58.425,141.5,351,795,13781.183835,23961.5355975,6119160.1770975,34754.4676425
2025-01-31,58.33,137.6,350,780,13666.701501,23926.610187,5973285.014922,34513.301032
2025-02-03,58.411,137,341,769,13222.3345192,23720.8472864,5923192.0986009,34328.6411935
2025-02-04,58.56,144.5,367,786,13534.551168,23865.273024,5731373.796768,34647.08256
2025-02-05,57.95,147,378,830,13374.576045,23669.370365,5598865.055135,34425.191705
2025-02-06,57.715,144.1,370.2,826,13363.3137855,23717.6849035,5574882.1305835,34404.7483675
2025-02-07,57.915,138.7,358.2,803.5,13088.21085,23452.459173,5590482.0098985,34207.95807
2025-02-10,57.286,135.6,348.6,793,12961.4329738,23337.5831392,5581807.7585442,34066.2255198
2025-02-11,57.82,140.8,332,794,13367.862578,23510.560248,5536116.385254,34409.930912
2025-02-12,58.025,139,340,814.5,13660.36155,23456.2871125,5679826.991685,34420.68531
2025-02-13,57.86,139.9,355,825,13889.49551,23475.358434,5590656.956192,34685.172192
2025-02-14,57.805,137,344.8,820,14052.6671835,23332.502688,5636505.941484,34650.4962485
2025-02-18,57.83,143,350,798,14051.273165,23411.752625,5525051.997227,34767.257208
2025-02-19,58.16,141.9,347,795,14154.579496,23840.208568,5620327.042704,35047.989528
2025-02-20,58.115,142,346,780,14199.075228,23947.7909285,5714676.7778125,34875.1776245
2025-02-21,57.775,142,345,780,14099.9251975,23354.5673525,5553653.4721475,34078.1273275
2025-02-24,57.644,141,340.4,780,14156.7553736,23061.2949804,5269709.1010036,33846.135752
2025-02-25,57.886,144.5,340,774,14212.7380028,22808.4501096,5136582.0466034,33819.1950794
2025-02-26,57.765,147.9,340,781,13799.515509,22865.454987,4872305.806701,33765.5429685
2025-02-27,57.79,150.5,340,780,13629.731047,22463.313961,4895057.255214,33240.958254
2025-02-28,57.975,150,349.8,765,13934.96376,22791.27114,4891525.127205,33867.777525
2025-03-03,57.84,146.5,340,808,13683.492216,22251.348768,4978038.462696,33196.932528
2025-03-04,57.678,151,340,808,13524.7815606,22195.878672,5030801.7805134,32712.106539
2025-03-05,57.611,152.9,337,805,13498.1939279,22878.0828041,5220914.0591875,33025.275306
2025-03-06,57.274,155,356,821,13395.8960436,22510.0222116,5152467.9292884,32249.2883622
2025-03-07,57.186,157.5,385,821,13587.879681,22272.7060638,4960466.4352734,32380.2114732
2025-03-10,57.105,158,390,826,12910.835187,21497.542722,4484569.86,31473.1066725
2025-03-11,57.434,154.8,369,814,12606.18866,21637.8919224,4759108.2208306,31391.2935986
2025-03-12,57.055,152,364.4,814,12304.116148,21654.4321855,4776779.215567,31349.6285815
2025-03-13,57.29,158,376,812.5,11939.132878,21488.327471,4644311.420599,31059.126123
2025-03-14,57.245,165,381,808,12146.5246005,22026.421977,4806811.221092,31675.7708405
2025-03-17,57.223,163,393,813,12170.8628714,22025.8880436,4811063.0658125,31907.7679697
2025-03-18,57.205,160.4,385.2,813,12092.553509,21725.5265585,4731911.7925,31552.9680055
2025-03-19,57.165,161,374,808,12228.976893,21953.749497,4965021.863589,31874.300793
2025-03-20,56.934,161,374,810,12115.0541808,21809.7870876,4791975.0972102,31653.7041546
2025-03-21,57.11,160.3,371,800,12389.197827,22127.166702,4799709.562042,31762.029183
2025-03-24,57.312,157.4,360,800,12573.1409472,22308.724656,5014737.7648992,32445.1943424
2025-03-25,57.195,156,363.2,795,12719.149929,22380.9926085,5002944.0588045,32456.78982
2025-03-26,57.475,153.1,374,786.5,12654.604105,22195.16673,4994628.23893,32226.3072175
2025-03-27,57.72,154,367,781,12841.637952,22324.647228,5031862.304352,32277.733956
2025-03-28,57.28,154,370,781,12405.009312,21486.277888,4831748.340352,31386.616096
2025-03-31,57.115,153.3,355,788,12609.3984915,21231.5245835,4714781.2288215,31506.2846235
2025-04-02,57.065,158,361.6,792,12698.1779845,21594.3718115,4707047.0925085,31767.3836005
2025-04-03,56.915,155.6,353,785,11493.859037,21028.669625,4729797.4613115,30122.480027
2025-04-07,57.29,149,320,746,10332.291603,20302.069273,4539392.393711,28495.026238
2025-04-08,57.495,158,348,750,9852.68817,20186.827971,4385255.9434845,28149.080541
2025-04-10,57.195,154.3,340,800,10824.4912005,21598.822386,4554217.111617,29587.0821705
2025-04-14,57.045,157.8,354.6,815,11482.13169,21907.0997355,4822720.671777,30327.415209
2025-04-15,56.62,160,354,829.5,11375.201466,21627.260302,4737338.338364,30017.155282
2025-04-16,56.545,161,340.2,805,10917.844308,20807.9775865,4751695.020824,29311.0563605
2025-04-21,56.476,163.2,340,810,10842.2172992,20084.0741864,4942717.7465512,28619.2299428
2025-04-22,56.525,163,339,819.5,11221.286475,20532.50276,5281802.866165,29389.3202225
2025-04-23,56.44,161,353,815,11477.034492,20924.712344,5288377.734536,29799.84026
2025-04-24,56.34,160,340,825,11667.799908,21607.899912,5292793.517346,30373.186968
2025-04-28,56.32,155.5,360,850,11762.736128,21815.506944,5349203.2,30593.4464
2025-04-29,55.975,160.7,350,855,11750.2104275,21841.51217,5277591.0698725,30597.5750675
2025-04-30,55.77,160.4,340.2,870,11778.67977,21828.896661,5253941.818125,30497.612574
2025-05-05,55.565,158.4,353.4,869.5,10983.7613665,23999.6736955,5264675.6594055,30877.0093105
2025-05-06,55.41,157.5,375,880,10932.199065,23775.799326,5363825.228406,30533.525352
2025-05-07,55.45,165.2,383,876,10815.539135,23795.15869,5380442.160635,30684.06707
2025-05-08,55.403,164.1,385.4,855,10874.6504281,24039.4337239,5719886.6582427,30871.6762809
2025-05-13,55.725,168,407,900,11808.450705,24784.49619,5804862.8015625,32247.9516225
2025-05-14,55.795,167,411,868,11789.9689165,25025.586283,5776981.6097095,32329.7264715
2025-05-15,55.635,161.3,407,888,11707.439955,25010.1189555,5771833.079781,32394.4746165
2025-05-19,55.781,157.8,416,888,11589.9418998,25393.3965978,5890818.3098457,32720.967257
2025-05-20,55.505,155.1,400,863,11426.536825,25229.2038465,5927439.2228795,32449.5939735
2025-05-21,55.495,158,400.2,880,11161.04341,24916.3504315,6086584.9441595,31897.0442835
2025-05-22,55.57,158.5,400,865,11135.755655,25076.273692,6205684.236284,31952.755557
2025-05-27,55.475,160.6,404.8,850,11053.227325,25354.2551675,6046477.687285,32339.06249
2025-05-28,55.425,164.1,410.2,851,11054.8488,25148.3011725,5974944.0349425,32122.9831725
2025-05-29,55.599,162.8,412.2,846,11063.5504917,25300.0636347,5873576.0919222,32351.0342964
2025-06-02,55.555,162,412,838,11151.5495945,25461.367606,5882248.465816,32471.164174
2025-06-03,55.62,158.7,415,850,11251.497726,25546.338306,5864153.914656,32694.537276
2025-06-04,55.62,157.4,411,851,11226.59109,25596.001404,5825192.972328,32685.754878
2025-06-05,55.55,155.8,409,850,11091.39075,25773.7557,5642544.194705,32486.856545
2025-06-09,55.543,157.9,413.6,875,11135.3217373,26049.8780634,6126065.2851688,32845.9029257
2025-06-10,55.77,156.2,414,875,11248.541304,26055.091491,6149045.962488,33167.132856
2025-06-11,55.754,156.5,415,880,11029.4737206,26141.6455992,6059714.09025,33063.0475164
2025-06-16,56.38,159,416,867,11133.110528,26799.849616,6021201.204764,33507.671392
2025-06-17,56.087,157,416,868,10920.082813,26599.3663153,5866762.8603964,33048.6926626
2025-06-18,56.676,153,419,865,11087.780922,27002.3960544,5944367.5033956,33390.7277436
2025-06-23,56.968,151,415.6,855,11423.8386144,27467.0528384,6014554.5950512,33814.666664
2025-06-24,56.114,156,414.6,859,11185.5739724,27284.0969868,5950644.6389392,33675.7172656
2025-06-25,56.37,156,417,861,11307.286485,27529.366167,6051954.102186,33848.307879
2025-06-26,56.29,155,413,870,11259.868828,27779.570949,6020778.4,34064.715334
2025-06-30,55.47,152.8,411,872,11326.036557,27372.692148,5942797.082373,33896.557677
2025-07-01,55.666,151.5,413,894,11512.8643864,27173.4079994,5883800.5212792,34005.3128792
2025-07-02,56.09,150,415,886,11858.446838,27326.963865,6105919.275627,34419.662154
2025-07-03,56.212,154.6,419,902,11946.3372548,27818.5936652,6163532.0606392,34766.391244
2025-07-07,56.5,155.7,418.8,880.5,11805.1213,27898.33835,6118941.6154,34684.11265
2025-07-08,56.275,154.6,425.8,891,11761.4693725,27725.825865,6131176.635585,34527.0704225
2025-07-09,56.495,153.4,441,905,11870.9836275,28220.3880495,6289393.7077765,34869.8947455
2025-07-10,56.41,152.9,445,897,11924.414003,28064.324742,6542838.126871,34915.629497
2025-07-14,56.659,152,446,900,11763.3489394,28274.7617401,6790564.3279429,35013.1542852
2025-07-15,56.735,151.4,443.6,874,11806.791787,28470.2867995,6682088.7328125,34910.29367
2025-07-16,56.052,148.6,443,845,11723.2309584,28116.4286916,6655530.8392056,34605.3445236
2025-07-17,57.225,148.9,445,829.5,11960.585805,29049.99657,6826361.311455,35545.7264925
2025-07-21,56.975,149.9,445,837,12047.81955,28830.3812475,6691117.7402225,35431.5845125
2025-07-22,56.775,149,443,828.5,12114.01362,28459.3828275,6812739.6355275,35312.25591
2025-07-23,56.535,152.2,473.6,841.5,12048.7392,28372.734249,6713811.7144815,35462.132793
2025-07-24,56.76,153.9,460,842,12074.656968,28767.761616,6718567.68,35615.049624
2025-07-28,56.99,149,466,842,12140.038295,28975.927212,6720515.921434,35901.414701
2025-07-29,57.23,148.5,447,830,12032.824974,29101.930009,6748684.552932,35957.511709
2025-07-30,57.265,147,445.6,830,11913.6682925,29157.7861185,6747602.9521875,35934.188355
2025-07-31,58.17,142.7,448,816,12016.269972,30787.769691,6733654.674327,36365.155827
2025-08-04,57.334,143,455,821,11602.7905146,30467.0238636,6597531.3284552,35790.9272354
2025-08-05,57.501,144,460,827.5,11611.981944,30105.6778179,6563247.2461953,35713.1868381
2025-08-06,57.299,143,481,825,12160.2401657,29840.1846798,6590989.372,35860.3213045
2025-08-07,57.102,144.5,494,810,12503.7220134,29505.3343056,6709307.8924368,35707.0911624
2025-08-11,57.01,140,489,789.5,12903.865739,29510.394154,6768879.696553,35856.49651
2025-08-12,56.865,138.3,494,790,13010.984952,29856.752163,6833632.311063,36146.0609685
2025-08-13,56.634,143.8,490,799,13165.7796042,29248.9011432,6985467.635625,36122.4564552
2025-08-14,57.066,144,481,790,13234.9350378,29579.5733202,6754307.6838546,36401.3799186
2025-08-18,56.975,141.9,485.6,783,13106.540395,29228.3060425,6623475.5046875,36250.355145
2025-08-19,57.15,144,475,795,13128.012225,28902.498075,6448301.919855,36164.42856
2025-08-20,57.097,142.8,489.8,781,12856.9996854,28646.2786125,6524744.9553934,36034.887349
2025-08-26,56.935,131.2,453.2,770,13007.71171,28403.7612675,6365484.230747,36329.6370695
2025-08-27,56.613,140.2,485,760.5,13000.7055621,28507.5271017,6296614.6243125,36206.4874881
2025-08-28,56.925,135.5,480,760,13189.7558925,28828.675755,6406613.0075475,36534.9488625
2025-09-02,57.24,135,480,750,13100.77638,28731.108564,6365121.536916,36247.424616
2025-09-03,57.261,133,472,756,13604.7726903,28754.7334656,6397382.7793449,36457.2369633
2025-09-04,56.855,134,475,758.5,13582.5173625,28698.880286,6295190.368968,36501.2681865
2025-09-08,56.683,134.5,482.4,751,13434.1260735,28061.7467218,6352544.8496851,36374.5864185
2025-09-09,57.031,134,489,748,13316.0256125,28245.9315723,6360698.6202539,36682.5159961
2025-09-10,57.063,136.7,474.2,750,12893.6872839,28372.921923,6502634.6734422,36809.1957312
2025-09-11,57.119,139,480,745,13090.7266246,28437.093983,6597675.1258529,37151.5227608
2025-09-15,57.075,136.4,489.8,740,13459.92876,29229.054945,6589016.240625,37308.0497325
2025-09-16,56.675,141.8,491,745,13447.4756125,28668.27797,6622087.6515625,36995.5753925
2025-09-17,56.75,143,507,749,13512.7652,28761.47885,6609587.81765,36998.51435
2025-09-18,57.203,144,507,765,13557.3684135,28901.8271906,6700599.4289293,37468.1022872
2025-09-22,56.845,144.8,508,756,14503.2911875,29059.868878,6409188.925891,37595.0489915
2025-09-23,57.239,140,499,750,14509.7201704,28964.3821467,6411597.9655,37649.5589834
2025-09-24,57.667,140,500,749,14496.4111938,29233.6743798,6535322.2676776,37810.3950226
2025-09-25,58.039,137.5,499,737,14853.6078594,29242.3175249,6329111.6900749,37878.7412731
2025-09-29,58.066,135,481,740,14719.3593776,29692.7110524,6642772.6276648,38220.5915622
